,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Cover Image,CV Issue URL,Days Between Issues,CV Series Publisher
20,Wonder Woman,1987,123,Issue,1997-07-01,Comicvine,3824,43865,Wonder Woman,1987,123, ,https://comicvine.gamespot.com/wonder-woman-123-hell-hath-no-fury/4000-43865/,31 days 00:00:00,DC Comics
21,Wonder Woman,1987,124,Issue,1997-08-01,Comicvine,3824,43964,Wonder Woman,1987,124, ,https://comicvine.gamespot.com/wonder-woman-124-all-my-sins-remembered/4000-43964/,31 days 00:00:00,DC Comics
22,Wonder Woman,1987,125,Issue,1997-09-01,Comicvine,3824,44070,Wonder Woman,1987,125, ,https://comicvine.gamespot.com/wonder-woman-125-deathwatch/4000-44070/,61 days 00:00:00,DC Comics
23,The Flash,1987,130,Issue,1997-11-01,Comicvine,3790,44165,The Flash,1987,130, ,https://comicvine.gamespot.com/the-flash-130-emergency-stop-part-1-of-3/4000-44165/,0 days 00:00:00,DC Comics
24,The Flash,1987,131,Issue,1997-11-01,Comicvine,3790,44352,The Flash,1987,131, ,https://comicvine.gamespot.com/the-flash-131-emergency-stop-part-2-of-3threads/4000-44352/,30 days 00:00:00,DC Comics
25,The Flash,1987,132,Issue,1997-12-01,Comicvine,3790,44373,The Flash,1987,132, ,https://comicvine.gamespot.com/the-flash-132-emergancy-stop-part-3-of-3/4000-44373/,31 days 00:00:00,DC Comics
26,The Flash,1987,133,Issue,1998-01-01,Comicvine,3790,44539,The Flash,1987,133, ,https://comicvine.gamespot.com/the-flash-133-through-the-looking-glass/4000-44539/,31 days 00:00:00,DC Comics
27,The Flash,1987,134,Issue,1998-02-01,Comicvine,3790,44645,The Flash,1987,134, ,https://comicvine.gamespot.com/the-flash-134-still-life-in-the-fast-lane/4000-44645/,274 days 00:00:00,DC Comics
28,Starman,1994,30,Issue,1997-05-03,Comicvine,5259,43671,Starman,1994,30, ,https://comicvine.gamespot.com/starman-30-infernal-devices-part-one/4000-43671/,58 days 00:00:00,DC Comics
29,Starman,1994,31,Issue,1997-06-30,Comicvine,5259,43758,Starman,1994,31, ,https://comicvine.gamespot.com/starman-31-infernal-devices-part-two/4000-43758/,3 days 00:00:00,DC Comics
30,Starman,1994,32,Issue,1997-07-03,Comicvine,5259,43863,Starman,1994,32, ,https://comicvine.gamespot.com/starman-32-infernal-devices-part-three/4000-43863/,31 days 00:00:00,DC Comics
31,Starman,1994,33,Issue,1997-08-03,Comicvine,5259,43962,Starman,1994,33, ,https://comicvine.gamespot.com/starman-33-with-some-help-from-his-friends-inferna/4000-43962/,31 days 00:00:00,DC Comics
32,Starman,1994,34,Issue,1997-09-03,Comicvine,5259,44067,Starman,1994,34, ,https://comicvine.gamespot.com/starman-34-merry-pranksters/4000-44067/,156 days 00:00:00,DC Comics
33,The Spectre,1992,51,Issue,1997-03-31,Comicvine,4754,43466,The Spectre,1992,51, ,https://comicvine.gamespot.com/the-spectre-51-a-savage-innocence/4000-43466/,30 days 00:00:00,DC Comics
34,The Spectre,1992,52,Issue,1997-04-30,Comicvine,4754,43566,The Spectre,1992,52, ,https://comicvine.gamespot.com/the-spectre-52-the-haunting-of-jim-corrigan-part-o/4000-43566/,31 days 00:00:00,DC Comics
35,The Spectre,1992,53,Issue,1997-05-31,Comicvine,4754,43670,The Spectre,1992,53, ,https://comicvine.gamespot.com/the-spectre-53-the-haunting-of-jim-corrigan-part-t/4000-43670/,30 days 00:00:00,DC Comics
36,The Spectre,1992,54,Issue,1997-06-30,Comicvine,4754,43756,The Spectre,1992,54, ,https://comicvine.gamespot.com/the-spectre-54-the-haunting-of-jim-corrigan-part-t/4000-43756/,31 days 00:00:00,DC Comics
37,The Spectre,1992,55,Issue,1997-07-31,Comicvine,4754,43861,The Spectre,1992,55, ,https://comicvine.gamespot.com/the-spectre-55-the-haunting-of-jim-corrigan-part-f/4000-43861/,31 days 00:00:00,DC Comics
38,The Spectre,1992,56,Issue,1997-08-31,Comicvine,4754,43960,The Spectre,1992,56, ,https://comicvine.gamespot.com/the-spectre-56-the-haunting-of-jim-corrigan-conclu/4000-43960/,184 days 00:00:00,DC Comics
39,Supergirl Plus The Power of Shazam!,1997,1,Issue,1997-02-28,Comicvine,30430,187423,Supergirl Plus,1997,1, ,https://comicvine.gamespot.com/supergirl-plus-1-perceptions/4000-187423/,1 days 00:00:00,DC Comics
40,Azrael,1995,27,Issue,1997-03-01,Comicvine,5490,118243,Azrael,1995,27, ,https://comicvine.gamespot.com/azrael-27-angel-insane-part-1-entry/4000-118243/,31 days 00:00:00,DC Comics
41,Azrael,1995,28,Issue,1997-04-01,Comicvine,5490,118244,Azrael,1995,28, ,https://comicvine.gamespot.com/azrael-28-angel-insane-part-2-exit/4000-118244/,30 days 00:00:00,DC Comics
42,Azrael,1995,29,Issue,1997-05-01,Comicvine,5490,118245,Azrael,1995,29, ,https://comicvine.gamespot.com/azrael-29-angel-errant-part-one-the-descent/4000-118245/,31 days 00:00:00,DC Comics
43,Azrael,1995,30,Issue,1997-06-01,Comicvine,5490,118246,Azrael,1995,30, ,https://comicvine.gamespot.com/azrael-30-angel-errant-part-two-the-descent/4000-118246/,30 days 00:00:00,DC Comics
44,Azrael,1995,31,Issue,1997-07-01,Comicvine,5490,118249,Azrael,1995,31, ,https://comicvine.gamespot.com/azrael-31-angel-and-the-monster-maker-vampire/4000-118249/,31 days 00:00:00,DC Comics
45,Azrael,1995,32,Issue,1997-08-01,Comicvine,5490,135639,Azrael,1995,32, ,https://comicvine.gamespot.com/azrael-32-angel-and-the-monster-maker-part-two-wer/4000-135639/,31 days 00:00:00,DC Comics
46,Azrael,1995,33,Issue,1997-09-01,Comicvine,5490,135640,Azrael,1995,33, ,https://comicvine.gamespot.com/azrael-33-angel-and-the-monster-maker-part-three-e/4000-135640/,153 days 00:00:00,DC Comics
47,Birds of Prey: Batgirl,1998,1,Issue,1998-02-01,Comicvine,18996,112866,Birds of Prey: Black Canary/Batgirl,1998,1, ,https://comicvine.gamespot.com/birds-of-prey-black-canarybatgirl-1/4000-112866/,366 days 00:00:00,DC Comics
48,Supergirl,1996,5,Issue,1997-01-31,Comicvine,5766,43312,Supergirl,1996,5, ,https://comicvine.gamespot.com/supergirl-5-chemical-imbalance/4000-43312/,28 days 00:00:00,DC Comics
49,Supergirl,1996,6,Issue,1997-02-28,Comicvine,5766,43422,Supergirl,1996,6, ,https://comicvine.gamespot.com/supergirl-6-trust-fund/4000-43422/,31 days 00:00:00,DC Comics
50,Supergirl,1996,7,Issue,1997-03-31,Comicvine,5766,43518,Supergirl,1996,7, ,https://comicvine.gamespot.com/supergirl-7-art-history/4000-43518/,30 days 00:00:00,DC Comics
51,Supergirl,1996,8,Issue,1997-04-30,Comicvine,5766,43618,Supergirl,1996,8, ,https://comicvine.gamespot.com/supergirl-8-my-dinner-with-buzz/4000-43618/,31 days 00:00:00,DC Comics
52,Supergirl,1996,9,Issue,1997-05-31,Comicvine,5766,43637,Supergirl,1996,9, ,https://comicvine.gamespot.com/supergirl-9-tempus-fugit/4000-43637/,30 days 00:00:00,DC Comics
53,Supergirl,1996,10,Issue,1997-06-30,Comicvine,5766,43810,Supergirl,1996,10, ,https://comicvine.gamespot.com/supergirl-10-hidden-things/4000-43810/,31 days 00:00:00,DC Comics
54,Supergirl,1996,11,Issue,1997-07-31,Comicvine,5766,43919,Supergirl,1996,11, ,https://comicvine.gamespot.com/supergirl-11-sound-and-fury/4000-43919/,31 days 00:00:00,DC Comics
55,Supergirl,1996,12,Issue,1997-08-31,Comicvine,5766,44016,Supergirl,1996,12, ,https://comicvine.gamespot.com/supergirl-12-cries-in-the-darkness/4000-44016/,30 days 00:00:00,DC Comics
56,Supergirl,1996,13,Issue,1997-09-30,Comicvine,5766,44128,Supergirl,1996,13, ,https://comicvine.gamespot.com/supergirl-13-incubus/4000-44128/,241 days 00:00:00,DC Comics
57,Aquaman,1994,29,Issue,1997-02-01,Comicvine,5230,43412,Aquaman,1994,29, ,https://comicvine.gamespot.com/aquaman-29-devils-deep/4000-43412/,28 days 00:00:00,DC Comics
58,Aquaman,1994,30,Issue,1997-03-01,Comicvine,5230,43507,Aquaman,1994,30, ,https://comicvine.gamespot.com/aquaman-30-in-darkness-he-waits/4000-43507/,31 days 00:00:00,DC Comics
59,Aquaman,1994,31,Issue,1997-04-01,Comicvine,5230,43605,Aquaman,1994,31, ,https://comicvine.gamespot.com/aquaman-31-shark-bait/4000-43605/,30 days 00:00:00,DC Comics
60,Aquaman,1994,32,Issue,1997-05-01,Comicvine,5230,43710,Aquaman,1994,32, ,https://comicvine.gamespot.com/aquaman-32-sea-of-green/4000-43710/,31 days 00:00:00,DC Comics
61,Aquaman,1994,33,Issue,1997-06-01,Comicvine,5230,43797,Aquaman,1994,33, ,https://comicvine.gamespot.com/aquaman-33-mission-quest/4000-43797/,30 days 00:00:00,DC Comics
62,Aquaman,1994,34,Issue,1997-07-01,Comicvine,5230,43908,Aquaman,1994,34, ,https://comicvine.gamespot.com/aquaman-34-one-on-one/4000-43908/,31 days 00:00:00,DC Comics
63,Aquaman,1994,35,Issue,1997-08-01,Comicvine,5230,44002,Aquaman,1994,35, ,https://comicvine.gamespot.com/aquaman-35-sight-unseen/4000-44002/,31 days 00:00:00,DC Comics
64,Aquaman,1994,36,Issue,1997-09-01,Comicvine,5230,44116,Aquaman,1994,36, ,https://comicvine.gamespot.com/aquaman-36-homecoming/4000-44116/,274 days 00:00:00,DC Comics
65,Robin,1993,36,Issue,1996-12-01,Comicvine,4975,43056,Robin,1993,36, ,https://comicvine.gamespot.com/robin-36-war-toy-story/4000-43056/,31 days 00:00:00,DC Comics
66,Robin,1993,37,Issue,1997-01-01,Comicvine,4975,43253,Robin,1993,37, ,https://comicvine.gamespot.com/robin-37-who-dies-with-the-most-toys/4000-43253/,31 days 00:00:00,DC Comics
67,Robin,1993,38,Issue,1997-02-01,Comicvine,4975,43354,Robin,1993,38, ,https://comicvine.gamespot.com/robin-38-watchin-the-detectives/4000-43354/,28 days 00:00:00,DC Comics
68,Robin,1993,39,Issue,1997-03-01,Comicvine,4975,43464,Robin,1993,39, ,https://comicvine.gamespot.com/robin-39-gotaway-gone/4000-43464/,31 days 00:00:00,DC Comics
69,Robin,1993,40,Issue,1997-04-01,Comicvine,4975,43562,Robin,1993,40, ,https://comicvine.gamespot.com/robin-40-nowhere-fast/4000-43562/,30 days 00:00:00,DC Comics
70,Robin,1993,41,Issue,1997-05-01,Comicvine,4975,43667,Robin,1993,41, ,https://comicvine.gamespot.com/robin-41-rebound/4000-43667/,31 days 00:00:00,DC Comics
71,Robin,1993,42,Issue,1997-06-01,Comicvine,4975,43753,Robin,1993,42, ,https://comicvine.gamespot.com/robin-42-crock-around-the-clock/4000-43753/,30 days 00:00:00,DC Comics
72,Robin,1993,43,Issue,1997-07-01,Comicvine,4975,43858,Robin,1993,43, ,https://comicvine.gamespot.com/robin-43-the-quarry/4000-43858/,31 days 00:00:00,DC Comics
73,Robin,1993,44,Issue,1997-08-01,Comicvine,4975,43958,Robin,1993,44, ,https://comicvine.gamespot.com/robin-44-the-stupid-death/4000-43958/,31 days 00:00:00,DC Comics
74,Robin,1993,45,Issue,1997-09-01,Comicvine,4975,44064,Robin,1993,45, ,https://comicvine.gamespot.com/robin-45-grounded/4000-44064/,29 days 00:00:00,DC Comics
75,The Spectre,1992,57,Issue,1997-09-30,Comicvine,4754,44066,The Spectre,1992,57, ,https://comicvine.gamespot.com/the-spectre-57-the-search-for-god-part-one-a-measu/4000-44066/,1 days 00:00:00,DC Comics
76,JLA,1997,11,Issue,1997-10-01,Comicvine,5957,44219,JLA,1997,11, ,https://comicvine.gamespot.com/jla-11-rock-of-ages-part-2-hostile-takeover/4000-44219/,31 days 00:00:00,DC Comics
77,JLA,1997,12,Issue,1997-11-01,Comicvine,5957,44328,JLA,1997,12, ,https://comicvine.gamespot.com/jla-12-rock-of-ages-part-3-wonderworld/4000-44328/,30 days 00:00:00,DC Comics
78,JLA,1997,13,Issue,1997-12-01,Comicvine,5957,44425,JLA,1997,13, ,https://comicvine.gamespot.com/jla-13-rock-of-ages-part-4-wasteland/4000-44425/,31 days 00:00:00,DC Comics
79,JLA,1997,14,Issue,1998-01-01,Comicvine,5957,44596,JLA,1997,14, ,https://comicvine.gamespot.com/jla-14-rock-of-ages-part-5-twilight-of-the-gods/4000-44596/,31 days 00:00:00,DC Comics
80,JLA,1997,15,Issue,1998-02-01,Comicvine,5957,44707,JLA,1997,15, ,https://comicvine.gamespot.com/jla-15-rock-of-ages-part-6-stone-of-destiny/4000-44707/,63 days 00:00:00,DC Comics
81,The Spectre,1992,59,Issue,1997-11-30,Comicvine,4754,44281,The Spectre,1992,59, ,https://comicvine.gamespot.com/the-spectre-59-true-believers/4000-44281/,31 days 00:00:00,DC Comics
82,The Spectre,1992,60,Issue,1997-12-31,Comicvine,4754,44382,The Spectre,1992,60, ,https://comicvine.gamespot.com/the-spectre-60-within/4000-44382/,31 days 00:00:00,DC Comics
83,The Spectre,1992,61,Issue,1998-01-31,Comicvine,4754,44551,The Spectre,1992,61, ,https://comicvine.gamespot.com/the-spectre-61-the-face-of-god/4000-44551/,1 days 00:00:00,DC Comics
84,The Spectre,1992,62,Issue,1998-02-01,Comicvine,4754,44662,The Spectre,1992,62, ,https://comicvine.gamespot.com/the-spectre-62-final-rites/4000-44662/,124 days 00:00:00,DC Comics
85,Green Arrow,1988,124,Issue,1997-09-30,Comicvine,4003,66810,Green Arrow,1988,124, ,https://comicvine.gamespot.com/green-arrow-124-stepfathers-and-sons/4000-66810/,31 days 00:00:00,DC Comics
86,Green Arrow,1988,125,Issue,1997-10-31,Comicvine,4003,66811,Green Arrow,1988,125, ,https://comicvine.gamespot.com/green-arrow-125-the-fiery-furnace/4000-66811/,30 days 00:00:00,DC Comics
87,Green Lantern,1990,92,Issue,1997-11-30,Comicvine,4363,44342,Green Lantern,1990,92, ,https://comicvine.gamespot.com/green-lantern-92-hate-crimes-part-2-fanning-the-fi/4000-44342/,0 days 00:00:00,DC Comics
88,Green Arrow,1988,126,Issue,1997-11-30,Comicvine,4003,66812,Green Arrow,1988,126, ,https://comicvine.gamespot.com/green-arrow-126-all-colors-of-hate/4000-66812/,31 days 00:00:00,DC Comics
89,Green Arrow,1988,127,Issue,1997-12-31,Comicvine,4003,109662,Green Arrow,1988,127, ,https://comicvine.gamespot.com/green-arrow-127-doubleback/4000-109662/,31 days 00:00:00,DC Comics
90,Green Arrow,1988,128,Issue,1998-01-31,Comicvine,4003,66814,Green Arrow,1988,128, ,https://comicvine.gamespot.com/green-arrow-128-deadly-comrades-part-one-capital-c/4000-66814/,28 days 00:00:00,DC Comics
91,Green Arrow,1988,129,Issue,1998-02-28,Comicvine,4003,66815,Green Arrow,1988,129, ,https://comicvine.gamespot.com/green-arrow-129-deadly-comrades-part-two-theives-w/4000-66815/,89 days 00:00:00,DC Comics
92,Batman/Phantom Stranger,1997,1,Issue,1997-12-01,Comicvine,26795,160879,Batman/Phantom Stranger,1997,1, ,https://comicvine.gamespot.com/batmanphantom-stranger-1-issue-1/4000-160879/,31 days 00:00:00,DC Comics
93,Nightwing,1996,16,Issue,1998-01-01,Comicvine,5755,44621,Nightwing,1996,16, ,https://comicvine.gamespot.com/nightwing-16-wheels/4000-44621/,31 days 00:00:00,DC Comics
94,Nightwing,1996,17,Issue,1998-02-01,Comicvine,5755,44729,Nightwing,1996,17, ,https://comicvine.gamespot.com/nightwing-17-the-stalking-skies/4000-44729/,28 days 00:00:00,DC Comics
95,Nightwing,1996,18,Issue,1998-03-01,Comicvine,5755,44825,Nightwing,1996,18, ,https://comicvine.gamespot.com/nightwing-18-the-hunting-moon/4000-44825/,29 days 00:00:00,DC Comics
96,Superman: Man of Steel,1991,75,Issue,1998-01-31,Comicvine,4571,114338,Superman: The Man of Steel,1991,75, ,https://comicvine.gamespot.com/superman-the-man-of-steel-75-the-death-of-mxyzt-mx/4000-114338/,122 days 00:00:00,DC Comics
97,Power of Shazam!,1995,31,Issue,1997-10-01,Comicvine,5515,44170,The Power of SHAZAM!,1995,31, ,https://comicvine.gamespot.com/the-power-of-shazam-31-the-gods-must-be-crazy/4000-44170/,31 days 00:00:00,DC Comics
98,Power of Shazam!,1995,32,Issue,1997-11-01,Comicvine,5515,44277,The Power of SHAZAM!,1995,32, ,https://comicvine.gamespot.com/the-power-of-shazam-32-windshear/4000-44277/,30 days 00:00:00,DC Comics
99,Power of Shazam!,1995,33,Issue,1997-12-01,Comicvine,5515,44378,The Power of SHAZAM!,1995,33, ,https://comicvine.gamespot.com/the-power-of-shazam-33-yeah-this-is-a-face-only-a-/4000-44378/,31 days 00:00:00,DC Comics
100,Power of Shazam!,1995,34,Issue,1998-01-01,Comicvine,5515,44547,The Power of SHAZAM!,1995,34, ,https://comicvine.gamespot.com/the-power-of-shazam-34-with-friends-like-these/4000-44547/,31 days 00:00:00,DC Comics
101,Starman,1994,39,Issue,1998-02-01,Comicvine,5259,44663,Starman,1994,39, ,https://comicvine.gamespot.com/starman-39-lightning-and-stars-part-one/4000-44663/,0 days 00:00:00,DC Comics
102,Power of Shazam!,1995,35,Issue,1998-02-01,Comicvine,5515,44655,The Power of SHAZAM!,1995,35, ,https://comicvine.gamespot.com/the-power-of-shazam-35-lightning-and-stars-part-tw/4000-44655/,28 days 00:00:00,DC Comics
103,Starman,1994,40,Issue,1998-03-01,Comicvine,5259,44760,Starman,1994,40, ,https://comicvine.gamespot.com/starman-40-lightning-and-stars-part-three/4000-44760/,0 days 00:00:00,DC Comics
104,Power of Shazam!,1995,36,Issue,1998-03-01,Comicvine,5515,44756,The Power of SHAZAM!,1995,36, ,https://comicvine.gamespot.com/the-power-of-shazam-36-close-encounters-lightning-/4000-44756/,1 days 00:00:00,DC Comics
105,Superman: Distant Fires,1998,1,Issue,1998-02-28,Comicvine,29063,178908,Superman: Distant Fires,1998,1, ,https://comicvine.gamespot.com/superman-distant-fires-1/4000-178908/,154 days 00:00:00,DC Comics
106,Legends of the Dark Knight,1992,109,Issue,1998-08-01,Comicvine,4720,45234,Batman: Legends of the Dark Knight,1992,109, ,https://comicvine.gamespot.com/batman-legends-of-the-dark-knight-109-the-primal-r/4000-45234/,31 days 00:00:00,DC Comics
107,Legends of the Dark Knight,1992,110,Issue,1998-09-01,Comicvine,4720,45327,Batman: Legends of the Dark Knight,1992,110, ,https://comicvine.gamespot.com/batman-legends-of-the-dark-knight-110-the-primal-r/4000-45327/,30 days 00:00:00,DC Comics
108,Legends of the Dark Knight,1992,111,Issue,1998-10-01,Comicvine,4720,45391,Batman: Legends of the Dark Knight,1992,111, ,https://comicvine.gamespot.com/batman-legends-of-the-dark-knight-111-the-primal-r/4000-45391/,122 days 00:00:00,DC Comics
109,Birds of Prey: Ravens,1998,1,Issue,1998-06-01,Comicvine,18994,112863,Birds of Prey: The Ravens,1998,1, ,https://comicvine.gamespot.com/birds-of-prey-the-ravens-1-simon-says-armageddon/4000-112863/,212 days 00:00:00,DC Comics
110,Robin,1993,47,Issue,1997-11-01,Comicvine,4975,44279,Robin,1993,47, ,https://comicvine.gamespot.com/robin-47-warchild-chapter-1-the-prepubescent-and-t/4000-44279/,30 days 00:00:00,DC Comics
111,Robin,1993,48,Issue,1997-12-01,Comicvine,4975,44380,Robin,1993,48, ,https://comicvine.gamespot.com/robin-48-mission-creep/4000-44380/,211 days 00:00:00,DC Comics
112,Starman: The Mist,1998,1,Issue,1998-06-30,Comicvine,25380,149831,Starman: Mist,1998,1, ,https://comicvine.gamespot.com/starman-mist-1-good-girls-and-bad/4000-149831/,241 days 00:00:00,DC Comics
113,Azrael,1995,35,Issue,1997-11-01,Comicvine,5490,135642,Azrael,1995,35, ,https://comicvine.gamespot.com/azrael-35-the-angel-and-the-hitman/4000-135642/,30 days 00:00:00,DC Comics
114,Azrael,1995,36,Issue,1997-12-01,Comicvine,5490,135643,Azrael,1995,36, ,https://comicvine.gamespot.com/azrael-36-azrael-and-bane-if-he-screws-up-this-tim/4000-135643/,31 days 00:00:00,DC Comics
115,Azrael,1995,37,Issue,1998-01-01,Comicvine,5490,135644,Azrael,1995,37, ,https://comicvine.gamespot.com/azrael-37-angel-and-the-bane-part-two-battle-with-/4000-135644/,31 days 00:00:00,DC Comics
116,Azrael,1995,38,Issue,1998-02-01,Comicvine,5490,135645,Azrael,1995,38, ,https://comicvine.gamespot.com/azrael-38-angel-and-the-bane-part-three-the-meetin/4000-135645/,28 days 00:00:00,DC Comics
117,Azrael,1995,39,Issue,1998-03-01,Comicvine,5490,135646,Azrael,1995,39, ,https://comicvine.gamespot.com/azrael-39-angel-and-the-bane-finale-finally-to-van/4000-135646/,59 days 00:00:00,DC Comics
118,Robin,1993,49,Issue,1998-01-01,Comicvine,4975,44549,Robin,1993,49, ,https://comicvine.gamespot.com/robin-49-the-speed-of-life/4000-44549/,31 days 00:00:00,DC Comics
119,Robin,1993,50,Issue,1998-02-01,Comicvine,4975,44659,Robin,1993,50, ,https://comicvine.gamespot.com/robin-50-faster-faster/4000-44659/,28 days 00:00:00,DC Comics
120,Robin,1993,51,Issue,1998-03-01,Comicvine,4975,44758,Robin,1993,51, ,https://comicvine.gamespot.com/robin-51-kiss-and-kill/4000-44758/,28 days 00:00:00,DC Comics
121,Batman,1940,551,Issue,1998-02-01,Comicvine,796,44710,Batman,1940,551, ,https://comicvine.gamespot.com/batman-551-suit-of-evil-souls/4000-44710/,28 days 00:00:00,DC Comics
122,Batman,1940,552,Issue,1998-03-01,Comicvine,796,44807,Batman,1940,552, ,https://comicvine.gamespot.com/batman-552-the-greatest-evil/4000-44807/,121 days 00:00:00,DC Comics
123,Nightwing,1996,21,Issue,1998-06-30,Comicvine,5755,45086,Nightwing,1996,21, ,https://comicvine.gamespot.com/nightwing-21-false-starts/4000-45086/,1 days 00:00:00,DC Comics
124,Nightwing,1996,22,Issue,1998-07-01,Comicvine,5755,45171,Nightwing,1996,22, ,https://comicvine.gamespot.com/nightwing-22-hospital-perilous/4000-45171/,92 days 00:00:00,DC Comics
125,Green Lantern,1990,96,Issue,1998-03-31,Comicvine,4363,44817,Green Lantern,1990,96, ,https://comicvine.gamespot.com/green-lantern-96-three-of-a-kind-part-1/4000-44817/,0 days 00:00:00,DC Comics
126,Green Arrow,1988,130,Issue,1998-03-31,Comicvine,4003,66816,Green Arrow,1988,130, ,https://comicvine.gamespot.com/green-arrow-130-three-of-a-kind-part-2-death-at-th/4000-66816/,0 days 00:00:00,DC Comics
127,The Flash,1987,135,Issue,1998-03-31,Comicvine,3790,44750,The Flash,1987,135, ,https://comicvine.gamespot.com/the-flash-135-three-of-a-kind-part-3-death-at-the-/4000-44750/,30 days 00:00:00,DC Comics
128,Green Arrow,1988,131,Issue,1998-04-30,Comicvine,4003,66817,Green Arrow,1988,131, ,https://comicvine.gamespot.com/green-arrow-131-guns-and-butter/4000-66817/,61 days 00:00:00,DC Comics
129,Green Arrow,1988,132,Issue,1998-06-30,Comicvine,4003,66818,Green Arrow,1988,132, ,https://comicvine.gamespot.com/green-arrow-132-like-a-god-part-one/4000-66818/,0 days 00:00:00,DC Comics
130,Green Arrow,1988,133,Issue,1998-06-30,Comicvine,4003,66819,Green Arrow,1988,133, ,https://comicvine.gamespot.com/green-arrow-133-lest-the-heavens-fall/4000-66819/,92 days 00:00:00,DC Comics
131,Green Arrow,1988,136,Issue,1998-09-30,Comicvine,4003,66822,Green Arrow,1988,136, ,https://comicvine.gamespot.com/green-arrow-136-greener-pastures-part-one-in-the-g/4000-66822/,0 days 00:00:00,DC Comics
